STM32 Time sec,Solar mA,Main mA,Solar 10mV,Main 10mV,Accel-Z milliGee,IMU Temp 10mC,MPPT Setpoint
222958.2,3.4,6.1,0.0,2481.0,-984.2,1734.8,2000.0
222959.2,-11.8,-18.8,0.0,2482.8,-984.1,1735.9,2000.0
223010.2,1.9,-2.2,0.0,2478.5,-929.2,1704.7,2000.0
223011.2,3.5,-1.7,0.0,2492.9,-939.4,1718.4,2000.0
223012.2,1.6,-1.4,0.0,2485.5,-947.5,1725.0,2000.0
223013.2,4.3,-0.8,0.0,2476.4,-954.1,1728.9,2000.0
223014.2,0.5,-3.2,0.0,2486.2,-959.6,1730.5,2000.0
223015.2,2.2,-1.7,0.0,2481.5,-964.0,1730.5,2000.0
223016.2,4.0,-4.5,0.0,2489.4,-967.6,1731.3,2000.0
223017.2,4.3,-2.4,0.0,2486.7,-970.6,1728.9,2000.0
223018.2,2.4,-1.6,0.0,2475.2,-973.0,1733.2,2000.0
223019.2,4.5,-2.9,0.0,2486.3,-974.8,1735.9,2000.0
223020.2,2.7,-2.5,0.0,2484.9,-976.4,1736.3,2000.0
223021.2,1.5,-1.6,0.0,2486.5,-977.5,1735.9,2000.0
223022.2,0.8,-2.2,0.0,2486.4,-978.4,1730.5,2000.0
223023.2,3.0,-3.2,0.0,2478.1,-979.1,1737.1,2000.0
223024.2,2.6,-1.4,0.0,2493.6,-979.8,1738.3,2000.0
223025.2,2.7,-2.4,0.0,2486.0,-980.3,1734.4,2000.0
223026.2,4.2,-2.1,0.0,2483.7,-980.7,1738.7,2000.0
223027.2,0.5,-1.6,0.0,2486.0,-981.0,1735.9,2000.0
223028.2,0.8,-3.5,0.0,2478.9,-981.3,1739.5,2000.0
223029.2,3.8,-0.6,0.0,2492.2,-981.5,1746.1,2000.0
223129.2,3774.8,1110.6,883.1,2810.8,-772.9,1695.3,2000.0
223130.2,3897.5,218.8,808.0,2513.8,-448.6,1710.2,2000.0
223131.2,3745.6,536.3,929.6,2466.7,-183.4,1718.4,2000.0
223132.2,3847.1,2046.1,1122.0,2209.0,33.3,1722.7,2000.0
223133.2,1.1,-1.9,1945.8,2486.6,210.4,1725.8,1056.0
223134.2,193.0,78.8,1929.1,2485.5,355.0,1733.2,1156.0
223135.2,1283.0,1480.4,1905.3,2368.7,473.2,1729.7,1256.0
223136.2,1652.0,366.1,1808.1,2476.2,569.8,1735.5,1356.0
223137.2,2559.6,1602.2,1577.3,2566.6,648.7,1736.7,1456.0
223138.2,18.8,22.6,1937.6,2488.0,713.1,1746.1,1091.0
223139.2,350.0,129.5,1915.5,2487.1,765.8,1744.1,1191.0
223140.2,1615.8,1609.7,1884.8,2414.0,808.8,1752.7,1291.0
223141.2,3779.8,371.4,927.7,2507.4,844.0,1757.8,2000.0
223142.2,3871.2,1349.2,945.3,2642.6,872.7,1765.6,2000.0
223143.2,3967.7,196.1,881.3,2508.2,896.2,1769.9,2000.0
223144.2,3814.9,722.0,924.4,2420.4,915.3,1783.6,2000.0
223145.2,1.0,-4.9,1898.1,2487.9,931.0,1781.3,1035.0
223146.2,172.2,28.0,1931.3,2490.2,943.7,1787.1,1135.0
223147.2,720.7,373.6,1894.3,2472.4,954.1,1796.5,1235.0
223148.2,2414.4,2891.6,1766.7,2510.5,962.6,1804.7,1335.0
223149.2,0.5,-4.8,1892.0,2488.8,969.6,1806.3,1038.0
223150.2,140.7,106.1,1919.9,2494.8,975.3,1815.2,1138.0
223151.2,1071.9,277.6,1902.3,2498.1,979.9,1819.5,1238.0
223152.2,1600.9,774.1,1819.5,2484.5,983.7,1836.3,1338.0
223153.2,-1.4,-3.7,1924.7,2488.5,986.8,1838.3,1006.0
223154.2,19.7,2.3,1927.7,2489.4,989.3,1851.2,1106.0
223155.2,566.4,387.5,1899.5,2511.4,991.4,1859.4,1206.0
223156.2,2002.0,1033.1,1833.3,2516.4,993.1,1866.0,1306.0
223157.2,2241.4,685.6,1668.0,2438.5,994.4,1870.7,1406.0
223158.2,0.5,-1.4,1928.3,2486.9,995.6,1882.0,1073.0
223159.2,320.0,45.9,1914.6,2493.1,996.5,1885.2,1173.0
223160.2,1117.4,702.8,1860.3,2502.7,997.2,1896.5,1273.0
223161.2,2241.3,2140.7,1649.5,2504.0,997.8,1905.1,1373.0
223162.2,1.3,-3.5,1887.4,2489.4,998.3,1908.6,1040.0
223163.2,193.3,121.9,1910.4,2500.3,998.7,1909.0,1140.0
223164.2,930.1,119.9,1889.7,2496.2,999.1,1918.4,1240.0
223165.2,1678.8,925.4,1807.3,2493.0,999.3,1927.3,1340.0
223166.2,-1.4,0.0,1912.0,2492.5,999.5,1936.7,1008.0
223167.2,33.3,5.9,1924.3,2489.1,999.7,1936.3,1108.0
223168.2,614.8,459.8,1888.7,2525.3,999.8,1942.2,1208.0
223169.2,1841.9,308.9,1854.0,2519.9,1000.0,1952.3,1308.0
223170.2,2226.9,853.2,1636.7,2542.4,1000.1,1958.6,1408.0
223171.2,2979.5,3332.5,1450.8,2351.7,1000.2,1966.8,1508.0
223172.2,3739.2,464.9,927.3,2482.3,1000.2,1973.8,2000.0
223173.2,3821.1,1646.9,994.1,2582.0,1000.3,1976.2,2000.0
223174.2,-1.4,-3.0,1886.0,2490.5,1000.4,1985.2,1051.0
223175.2,168.3,57.2,1914.6,2489.5,1000.4,1987.5,1151.0
223176.2,1151.7,1116.9,1885.3,2440.4,1000.4,1997.3,1251.0
223177.2,1799.4,300.6,1805.8,2498.2,1000.4,2002.7,1351.0
223178.2,2481.5,1416.6,1577.0,2539.2,1000.4,2012.9,1451.0
223179.2,11.8,12.2,1924.9,2490.1,1000.4,2014.8,1085.0
223180.2,309.8,96.4,1906.8,2486.1,1000.4,2027.7,1185.0
223181.2,1464.9,1227.8,1869.2,2517.3,1000.4,2034.4,1285.0
223182.2,2307.3,272.2,1723.1,2512.5,1000.4,2038.3,1385.0
223183.2,2662.4,1232.1,1488.7,2524.9,1000.4,2046.5,1485.0
223184.2,3357.0,2733.2,1184.7,2496.8,1000.4,2055.9,1585.0
223185.2,1.3,-2.9,1881.8,2491.2,1000.4,2062.1,1039.0
223186.2,167.2,115.6,1914.7,2499.1,1000.4,2064.1,1139.0
223187.2,1073.2,370.9,1891.3,2499.7,1000.4,2071.5,1239.0
223188.2,1597.4,737.7,1807.4,2473.6,1000.4,2078.5,1339.0
223189.2,2489.5,3068.8,1545.1,2379.9,1000.4,2089.5,1439.0
223190.2,2903.4,479.1,1412.5,2487.4,1000.4,2098.8,1539.0
223191.2,3414.6,1829.9,1301.9,2538.4,1000.3,2105.1,1639.0
223192.2,24.2,30.7,1916.2,2491.6,1000.3,2109.4,1092.0
223193.2,362.1,118.0,1891.1,2488.9,1000.3,2118.8,1192.0
223194.2,1613.3,1569.4,1855.1,2473.6,1000.3,2120.3,1292.0
223195.2,2249.9,309.1,1692.5,2499.0,1000.3,2131.6,1392.0
223196.2,2721.9,1438.1,1497.3,2541.1,1000.3,2142.2,1492.0
223197.2,10.4,11.5,1914.8,2494.8,1000.3,2146.5,1085.0
223198.2,305.3,89.8,1897.0,2486.7,1000.3,2151.2,1185.0
223199.2,1442.4,1168.6,1858.9,2513.0,1000.3,2166.0,1285.0
223200.2,2299.7,255.5,1715.9,2514.6,1000.3,2170.3,1385.0
223201.2,2641.2,1149.6,1479.7,2526.4,1000.3,2174.2,1485.0
223202.2,3342.7,2864.3,1175.4,2489.5,1000.3,2177.0,1585.0
223203.2,0.8,-3.5,1870.5,2493.0,1000.3,2184.8,1038.0
223204.2,156.9,104.2,1905.8,2498.8,1000.3,2192.2,1138.0
223205.2,1073.6,579.8,1885.6,2500.3,1000.2,2201.2,1238.0
223206.2,1571.3,697.7,1798.3,2461.0,1000.2,2206.6,1338.0
223207.2,2474.3,2967.5,1549.3,2348.0,1000.2,2212.9,1438.0
223208.2,2926.3,466.2,1413.1,2491.7,1000.2,2221.9,1538.0
223209.2,3401.1,1891.1,1265.0,2519.3,1000.2,2228.9,1638.0
223210.2,20.5,23.5,1912.5,2493.0,1000.2,2233.2,1090.0
223211.2,353.1,118.6,1889.5,2491.7,1000.2,2244.5,1190.0
223212.2,1566.8,1442.2,1854.1,2462.9,1000.1,2249.6,1290.0
223213.2,2283.7,317.2,1709.6,2500.6,1000.1,2259.0,1390.0
223214.2,2725.1,1439.0,1475.3,2536.7,1000.1,2259.4,1490.0
223215.2,3380.1,1657.6,1200.3,2521.5,1000.1,2272.7,1590.0
223216.2,-1.7,-2.7,1914.6,2493.6,1000.1,2272.3,1042.0
223217.2,188.6,138.6,1906.9,2501.7,1000.2,2281.6,1142.0
223218.2,1009.4,164.0,1877.2,2499.9,1000.1,2290.6,1242.0
223219.2,1722.3,932.6,1796.4,2477.5,1000.1,2298.4,1342.0
223220.2,2529.1,3117.4,1483.0,2483.9,1000.1,2301.6,1442.0
223221.2,2936.5,569.5,1407.8,2474.6,1000.1,2311.3,1542.0
223222.2,3433.6,1960.6,1317.8,2449.6,1000.1,2317.2,1642.0
223223.2,33.0,36.8,1906.3,2493.6,1000.1,2319.1,1095.0
223224.2,408.1,166.7,1883.8,2487.7,1000.1,2329.3,1195.0
223225.2,1703.7,1981.1,1852.0,2406.4,1000.1,2337.9,1295.0
223226.2,2237.0,374.3,1693.4,2491.3,1000.1,2346.1,1395.0
223227.2,2791.1,1750.5,1489.6,2553.0,1000.1,2350.4,1495.0
223228.2,1.3,-2.9,1906.9,2493.9,1000.1,2359.8,1018.0
223229.2,63.0,18.2,1906.1,2494.1,1000.1,2360.9,1118.0
223230.2,772.8,656.3,1878.4,2501.7,1000.1,2370.3,1218.0
223231.2,1420.1,242.1,1839.0,2484.6,1000.1,2375.4,1318.0
223232.2,2353.3,1326.7,1653.0,2523.3,1000.1,2382.4,1418.0
223233.2,3142.9,2005.0,1325.0,2514.4,1000.1,2385.2,1518.0
223234.2,3301.8,699.9,1271.2,2450.8,1000.1,2393.8,1618.0
223235.2,3601.4,2411.9,1142.9,2388.8,1000.1,2400.8,1718.0
223236.2,-3.0,-4.6,1873.1,2494.3,1000.1,2402.3,1028.0
223237.2,99.8,42.5,1903.7,2492.4,1000.1,2410.9,1128.0
223238.2,931.4,1182.7,1878.4,2451.3,1000.1,2422.7,1228.0
223239.2,1294.9,375.4,1826.5,2483.6,1000.1,2429.3,1328.0
223240.2,2436.5,1763.3,1623.9,2542.5,1000.0,2432.4,1428.0
223241.2,2.6,-5.1,1908.4,2494.6,1000.0,2442.2,1020.0
223242.2,71.0,22.1,1897.7,2494.1,1000.0,2446.5,1120.0
223243.2,819.7,824.8,1881.4,2447.3,1000.0,2451.6,1220.0
223244.2,1218.7,289.4,1829.0,2482.1,1000.0,2456.6,1320.0
223245.2,2381.0,1508.2,1637.1,2547.7,1000.0,2465.2,1420.0
223246.2,3183.9,915.7,1387.5,2515.1,1000.0,2471.5,1520.0
223247.2,0.0,-3.0,1908.4,2494.9,1000.0,2476.2,1055.0
223248.2,272.4,211.3,1894.0,2504.1,1000.1,2481.6,1155.0
223249.2,876.3,138.7,1863.3,2489.4,1000.1,2484.4,1255.0
223250.2,1932.0,1156.3,1777.4,2529.6,1000.1,2493.8,1355.0
223251.2,2673.1,2456.8,1415.1,2517.6,1000.1,2504.3,1455.0
223252.2,1.5,-4.3,1906.7,2494.7,1000.1,2504.7,1051.0
223253.2,237.4,184.3,1900.5,2503.4,1000.1,2509.0,1151.0
223254.2,1043.9,131.4,1864.8,2508.5,1000.2,2512.9,1251.0
223255.2,1778.8,920.8,1783.0,2492.3,1000.1,2525.4,1351.0
223256.2,2596.1,3182.0,1486.9,2465.6,1000.2,2527.7,1451.0
223257.2,3739.7,544.6,901.0,2467.9,1000.2,2531.3,2000.0
223258.2,3801.4,1877.8,961.5,2457.4,1000.2,2538.7,2000.0
223259.2,0.7,-2.5,1871.2,2495.1,1000.2,2545.3,1044.0
223260.2,147.3,54.2,1891.2,2493.0,1000.2,2548.4,1144.0
223261.2,1083.0,1164.5,1869.6,2416.8,1000.2,2554.7,1244.0
223262.2,1439.6,335.3,1810.1,2494.1,1000.2,2558.2,1344.0
223263.2,2511.3,1561.7,1579.6,2569.4,1000.2,2560.2,1444.0
223264.2,0.0,-2.5,1899.0,2495.2,1000.2,2570.3,1026.0
223265.2,87.0,24.8,1898.3,2494.3,1000.2,2574.6,1126.0
223266.2,856.9,772.7,1870.1,2499.1,1000.2,2582.0,1226.0
223267.2,1532.0,242.4,1821.3,2513.7,1000.2,2586.7,1326.0
223268.2,2412.8,1303.0,1638.0,2524.0,1000.2,2591.8,1426.0
223269.2,-0.5,-4.9,1879.2,2502.3,1000.2,2596.9,1021.0
223270.2,68.1,14.6,1897.4,2494.5,1000.2,2605.9,1121.0
223271.2,751.0,576.7,1866.6,2520.9,1000.2,2606.3,1221.0
223272.2,1773.2,213.5,1819.9,2523.5,1000.2,2613.7,1321.0
223273.2,2393.7,1083.9,1627.7,2514.8,1000.1,2615.2,1421.0
223274.2,0.2,-4.9,1859.0,2495.6,1000.1,2623.4,1019.0
223275.2,63.5,11.8,1895.4,2493.4,1000.1,2630.5,1119.0
223276.2,698.5,492.8,1860.6,2521.4,1000.1,2633.2,1219.0
223277.2,1996.9,585.4,1830.5,2520.1,1000.1,2639.1,1319.0
223278.2,2370.1,894.3,1626.6,2509.5,1000.1,2648.4,1419.0
223279.2,0.5,-1.1,1898.1,2495.4,1000.2,2646.9,1016.0
223280.2,72.9,8.3,1895.0,2495.1,1000.2,2653.1,1116.0
223281.2,636.4,409.0,1864.7,2479.5,1000.2,2657.8,1216.0
223282.2,2055.6,1593.4,1737.8,2519.9,1000.2,2658.2,1316.0
223283.2,2343.1,674.5,1638.8,2459.2,1000.2,2673.0,1416.0
223284.2,1.8,-3.7,1895.3,2495.1,1000.2,2669.9,1012.0
223285.2,75.3,8.0,1894.9,2495.2,1000.2,2672.3,1112.0
223286.2,563.1,296.1,1867.7,2471.7,1000.2,2682.0,1212.0
223287.2,1981.5,2374.2,1765.1,2515.5,1000.2,2687.5,1312.0
223288.2,2336.2,579.6,1657.0,2490.3,1000.2,2688.7,1412.0
223289.2,3696.5,2137.3,922.5,2258.1,1000.2,2687.1,2000.0
223290.2,3688.8,286.1,889.4,2498.9,1000.3,2696.5,2000.0
223291.2,10.0,-4.5,1853.9,2495.6,1000.2,2601.6,1076.0
223292.2,440.6,490.9,1881.6,2437.1,1000.3,2708.6,1176.0
223293.2,862.2,235.9,1837.6,2486.5,1000.2,2711.7,1276.0
223294.2,2245.7,1813.6,1746.0,2543.5,1000.2,2715.2,1376.0
223295.2,3714.8,232.1,902.7,2502.3,1000.3,2719.1,2000.0
223296.2,3663.5,913.4,857.6,2539.9,1000.3,2722.7,2000.0
223297.2,-1.7,-4.1,1881.1,2496.2,1000.3,2730.5,1027.0
223298.2,101.4,14.1,1887.4,2497.0,1000.3,2732.0,1127.0
223299.2,724.4,456.9,1855.2,2487.7,1000.2,2739.1,1227.0
223300.2,2161.7,1385.3,1749.8,2520.9,1000.2,2741.8,1327.0
223301.2,2422.6,713.2,1611.9,2457.2,1000.2,2748.0,1427.0
223302.2,8.1,2.7,1888.3,2495.7,1000.2,2755.5,1081.0
223303.2,402.9,55.2,1874.0,2496.9,1000.2,2758.6,1181.0
223304.2,1153.5,628.7,1826.0,2463.8,1000.2,2759.0,1281.0
223305.2,2525.9,2798.9,1654.1,2515.0,1000.2,2763.3,1381.0
223306.2,-0.8,-2.4,1891.4,2495.5,1000.3,2765.2,1049.0
223307.2,222.0,159.7,1885.4,2503.9,1000.3,2776.6,1149.0
223308.2,1063.1,168.8,1852.4,2508.4,1000.3,2778.1,1249.0
223309.2,1749.2,903.7,1777.9,2481.0,1000.3,2782.8,1349.0
223310.2,-1.9,-3.5,1882.7,2495.8,1000.3,2782.0,1017.0
223311.2,60.8,11.0,1887.9,2495.6,1000.3,2791.8,1117.0
223312.2,671.6,462.5,1857.4,2518.1,1000.3,2788.3,1217.0
223313.2,1971.3,661.6,1818.1,2520.2,1000.3,2795.7,1317.0
223314.2,2354.4,849.8,1636.2,2474.2,1000.3,2805.5,1417.0
223315.2,13.5,8.0,1890.4,2496.3,1000.4,2806.3,1085.0
223316.2,350.0,62.5,1872.9,2493.7,1000.4,2813.7,1185.0
223317.2,1262.0,826.3,1815.3,2534.4,1000.4,2814.1,1285.0
223318.2,2511.9,1672.3,1661.3,2522.0,1000.4,2814.8,1385.0
223319.2,3684.5,762.7,876.1,2438.8,1000.4,2818.4,2000.0
223320.2,3724.2,2225.2,1101.7,2333.8,1000.4,2824.2,2000.0
223321.2,1.3,-2.1,1891.7,2496.5,1000.4,2825.4,1053.0
223322.2,208.0,104.4,1880.9,2487.3,1000.4,2831.3,1153.0
223323.2,1219.2,1603.1,1820.8,2513.9,1000.4,2835.2,1253.0
223324.2,1546.9,491.4,1783.4,2491.8,1000.4,2841.8,1353.0
223325.2,3713.3,2174.3,955.2,2282.5,1000.4,2846.5,2000.0
223326.2,3735.4,283.5,896.4,2514.8,1000.4,2844.9,2000.0
223327.2,1.0,-5.4,1889.4,2496.9,1000.4,2853.5,1004.0
223328.2,54.8,52.9,1888.2,2487.9,1000.4,2853.5,1104.0
223329.2,397.5,100.1,1865.2,2484.6,1000.4,2858.6,1204.0
223330.2,1505.4,1075.5,1788.4,2538.0,1000.4,2860.5,1304.0
223331.2,2445.2,717.8,1664.7,2525.6,1000.4,2868.4,1404.0
223332.2,-0.6,-0.9,1847.9,2496.6,1000.4,2868.4,1058.0
223333.2,302.2,257.3,1879.0,2503.5,1000.4,2876.6,1158.0
223334.2,791.2,153.6,1842.0,2488.3,1000.4,2877.7,1258.0
223335.2,2033.2,1360.7,1761.8,2539.3,1000.4,2880.5,1358.0
223336.2,3778.6,207.6,875.3,2512.5,1000.4,2889.1,2000.0
223337.2,3717.4,763.5,885.0,2469.3,1000.4,2886.3,2000.0
223338.2,1.0,-4.0,1883.3,2496.7,1000.4,2887.5,1024.0
223339.2,124.1,28.6,1887.5,2497.1,1000.4,2892.2,1124.0
223340.2,657.6,351.4,1856.5,2470.0,1000.4,2897.3,1224.0
223341.2,2130.1,2468.1,1750.4,2518.6,1000.3,2899.6,1324.0
223342.2,2388.3,549.3,1614.1,2483.1,1000.3,2911.7,1424.0
223343.2,7.8,4.8,1889.3,2496.3,1000.3,2908.6,1078.0
223344.2,465.9,199.0,1876.9,2497.7,1000.3,2915.6,1178.0
223345.2,1069.2,510.1,1829.0,2469.6,1000.3,2915.6,1278.0
223346.2,2356.9,3096.8,1705.9,2414.3,1000.3,2917.2,1378.0
223347.2,3717.1,493.2,898.5,2483.4,1000.3,2926.2,2000.0
223348.2,3751.1,1844.8,956.1,2619.8,1000.3,2935.2,2000.0
223349.2,0.8,-4.8,1861.6,2497.1,1000.3,2936.3,1044.0
223350.2,131.1,49.7,1877.6,2496.2,1000.3,2940.6,1144.0
223351.2,1047.2,1012.8,1854.7,2458.4,1000.2,2946.5,1244.0
223352.2,1517.2,303.0,1800.5,2519.6,1000.2,2948.8,1344.0
223353.2,2468.8,1463.2,1566.5,2582.3,1000.3,2960.2,1444.0
223354.2,3805.5,199.5,869.1,2514.4,1000.3,2961.7,2000.0
223355.2,3735.8,754.9,894.8,2456.1,1000.3,2961.7,2000.0
223356.2,34.7,24.2,1883.8,2498.3,1000.3,2968.0,1097.0
223357.2,535.4,66.3,1867.7,2498.8,1000.3,2967.2,1197.0
223358.2,1327.6,758.6,1811.9,2464.0,1000.3,2974.2,1297.0
223359.2,2352.0,2891.3,1596.3,2528.3,1000.3,2979.3,1397.0
223360.2,3723.8,622.1,897.7,2457.9,1000.3,2979.3,2000.0
223361.2,3793.0,2216.8,943.8,2313.5,1000.3,2990.6,2000.0
223362.2,0.8,-2.1,1897.1,2497.9,1000.3,2996.5,1050.0
223363.2,187.0,77.8,1878.8,2495.2,1000.3,3000.4,1150.0
223364.2,1141.1,1367.4,1848.1,2401.7,1000.3,3006.6,1250.0
223365.2,1478.4,376.5,1793.4,2518.7,1000.2,3011.7,1350.0
223366.2,3772.6,1762.0,955.0,2692.0,1000.2,3013.3,2000.0
223367.2,3822.6,235.9,913.0,2506.4,1000.2,3018.8,2000.0
223368.2,897.5,0.5,1284.4,2510.2,1000.2,3021.1,1000.0
223369.2,41.1,32.0,1883.2,2498.6,1000.2,3027.7,1100.0
223370.2,474.1,71.9,1862.7,2496.2,1000.2,3036.3,1200.0
223371.2,1407.4,896.2,1802.6,2510.0,1000.2,3042.2,1300.0
223372.2,2339.4,1971.2,1573.0,2517.3,1000.2,3039.1,1400.0
223373.2,3733.0,781.6,888.0,2497.4,1000.2,3051.2,2000.0
223374.2,3800.0,2231.9,923.7,2360.1,1000.3,3059.8,2000.0
223375.2,1.6,-2.7,1885.2,2498.4,1000.3,3059.8,1053.0
223376.2,211.9,97.8,1874.7,2493.8,1000.3,3065.6,1153.0
223377.2,1203.3,1549.3,1823.4,2491.6,1000.3,3069.5,1253.0
223378.2,1541.7,484.2,1768.8,2477.0,1000.3,3075.0,1353.0
223379.2,3798.1,2198.9,946.8,2297.9,1000.3,3084.8,2000.0
223380.2,3810.6,275.2,914.4,2517.7,1000.3,3082.4,2000.0
223381.2,1.1,-3.0,1885.7,2498.6,1000.3,3090.6,1005.0
223382.2,58.1,55.3,1881.3,2497.5,1000.3,3096.1,1105.0
223383.2,417.3,99.1,1860.4,2488.9,1000.3,3100.4,1205.0
223384.2,1557.6,1122.5,1799.4,2540.8,1000.3,3102.7,1305.0
223385.2,3804.3,224.2,895.7,2509.1,1000.2,3106.6,2000.0
223386.2,3713.7,928.5,872.6,2538.9,1000.2,3118.8,2000.0
223387.2,0.2,-4.3,1883.9,2498.4,1000.2,3121.1,1025.0
223388.2,108.7,8.8,1880.5,2498.5,1000.2,3125.4,1125.0
223389.2,712.9,427.0,1847.5,2482.1,1000.2,3129.3,1225.0
223390.2,2128.1,1962.8,1723.6,2514.6,1000.2,3133.6,1325.0
223391.2,1.1,-3.2,1842.1,2498.2,1000.2,3143.8,1049.0
223392.2,237.4,184.4,1874.7,2506.2,1000.2,3146.1,1149.0
223393.2,977.2,123.2,1837.5,2500.9,1000.2,3157.4,1249.0
223394.2,1839.5,1054.7,1764.2,2508.9,1000.2,3158.2,1349.0
223395.2,3820.5,187.9,811.2,2530.3,1000.2,3166.0,2000.0
223396.2,3718.0,602.8,894.1,2468.7,1000.2,3167.2,2000.0
223397.2,-0.9,-2.4,1861.1,2498.5,1000.3,3173.0,1020.0
223398.2,119.7,85.2,1881.6,2498.9,1000.3,3173.4,1120.0
223399.2,603.5,267.0,1853.5,2485.6,1000.3,3180.1,1220.0
223400.2,1991.6,2335.0,1804.7,2392.6,1000.3,3180.9,1320.0
223401.2,3727.1,514.7,904.3,2493.1,1000.3,3187.9,2000.0
223402.2,3804.9,1779.7,944.2,2722.4,1000.3,3189.8,2000.0
223403.2,-1.1,-1.9,1852.4,2498.4,1000.3,3197.7,1041.0
223404.2,143.8,50.8,1872.5,2497.2,1000.3,3199.2,1141.0
223405.2,1017.9,963.6,1849.3,2465.9,1000.3,3203.5,1241.0
223406.2,1500.3,294.5,1785.1,2534.8,1000.3,3208.2,1341.0
223407.2,0.8,-4.0,1882.7,2498.3,1000.3,3212.1,1066.0
223408.2,384.4,526.9,1861.8,2500.1,1000.3,3223.8,1166.0
223409.2,867.1,288.6,1826.9,2490.5,1000.3,3221.1,1266.0
223410.2,2192.3,2032.7,1789.5,2446.5,1000.3,3226.6,1366.0
223411.2,3762.1,333.5,902.7,2511.6,1000.3,3232.4,2000.0
223412.2,3744.0,1185.7,823.8,2610.2,1000.3,3230.1,2000.0
223413.2,1.1,-3.0,1880.9,2500.2,1000.4,3235.9,1036.0
223414.2,114.6,27.7,1873.5,2497.0,1000.4,3239.5,1136.0
223415.2,886.0,687.0,1842.3,2526.1,1000.4,3242.6,1236.0
223416.2,2009.1,352.4,1794.2,2527.2,1000.4,3250.8,1336.0
223417.2,3749.4,1056.5,856.8,2569.7,1000.4,3258.2,2000.0
223418.2,3820.5,983.8,766.1,2463.5,1000.4,3259.0,2000.0
223419.2,-0.5,-2.9,1879.7,2499.1,1000.4,3268.8,1058.0
223420.2,261.3,165.3,1869.5,2505.1,1000.4,3268.8,1158.0
223421.2,1263.9,1009.6,1794.9,2515.5,1000.4,3269.5,1258.0
223422.2,1738.0,702.7,1746.9,2479.4,1000.4,3277.3,1358.0
223423.2,3809.5,1882.0,902.2,2403.4,1000.4,3273.8,2000.0
223424.2,3754.1,411.2,901.4,2505.0,1000.4,3278.1,2000.0
223425.2,8.0,0.0,1875.9,2498.8,1000.4,3285.5,1081.0
223426.2,435.0,641.1,1833.5,2501.0,1000.4,3296.9,1181.0
223427.2,983.6,325.7,1811.2,2489.1,1000.4,3296.5,1281.0
223428.2,3767.3,2246.8,953.0,2323.1,1000.4,3300.0,2000.0
223429.2,3747.5,326.5,896.6,2513.7,1000.4,3303.9,2000.0
223430.2,1.8,-3.0,1872.1,2499.2,1000.4,3310.5,1005.0
223431.2,63.3,70.5,1869.7,2490.4,1000.4,3314.1,1105.0
223432.2,415.7,111.9,1846.9,2494.9,1000.4,3316.8,1205.0
223433.2,1590.1,1204.8,1798.8,2537.8,1000.4,3321.9,1305.0
223434.2,3884.1,261.8,909.7,2506.4,1000.4,3322.3,2000.0
223435.2,3730.8,1060.1,857.4,2569.2,1000.4,3334.0,2000.0
223436.2,-0.1,-4.8,1867.0,2498.9,1000.4,3331.6,1030.0
223437.2,104.2,16.5,1864.0,2498.0,1000.3,3339.5,1130.0
223438.2,774.8,513.1,1831.9,2518.1,1000.3,3346.1,1230.0
223439.2,2086.8,949.6,1758.6,2523.9,1000.3,3351.6,1330.0
223440.2,3688.3,886.0,865.6,2538.3,1000.3,3352.3,2000.0
223441.2,3743.5,1874.2,1038.9,2408.4,1000.4,3353.1,2000.0
223442.2,12.4,-2.7,1832.8,2499.7,1000.4,3365.2,1055.0
223443.2,231.7,119.9,1856.8,2493.8,1000.4,3365.2,1155.0
223444.2,1219.2,1411.1,1770.8,2507.7,1000.4,3374.6,1255.0
223445.2,1633.5,539.5,1747.8,2479.5,1000.4,3373.0,1355.0
223446.2,3788.4,2250.3,922.6,2354.1,1000.4,3378.9,2000.0
223447.2,3747.1,345.7,897.8,2512.5,1000.4,3380.5,2000.0
223448.2,3737.8,1214.2,817.2,2657.3,1000.4,3388.3,2000.0
223449.2,3824.3,231.1,796.3,2524.3,1000.4,3390.2,2000.0
223450.2,3684.3,576.1,884.9,2479.5,1000.4,3393.4,2000.0
223451.2,3798.1,2030.6,943.1,2455.7,1000.4,3393.8,2000.0
223452.2,3806.0,285.4,906.6,2513.1,1000.4,3404.7,2000.0
223453.2,3755.7,1133.3,861.2,2576.1,1000.4,3411.7,2000.0
223454.2,3838.5,697.9,782.0,2482.8,1000.3,3415.2,2000.0
223455.2,3716.1,497.8,884.3,2495.9,1000.3,3419.1,2000.0
223456.2,3777.2,1732.7,931.8,2726.4,1000.3,3428.9,2000.0
223457.2,3842.9,229.8,901.2,2512.7,1000.2,3427.3,2000.0
223458.2,3712.1,861.3,875.1,2547.0,1000.2,3435.9,2000.0
223459.2,3784.4,1725.7,773.6,2423.7,1000.2,3445.7,2000.0
223460.2,3699.9,405.1,888.8,2504.2,1000.2,3453.1,2000.0
223461.2,3765.4,1489.7,914.2,2708.7,1000.1,3463.7,2000.0
223462.2,3867.9,229.8,858.7,2523.7,1000.1,3471.5,2000.0
223463.2,3754.5,714.8,895.6,2503.9,1000.1,3477.3,2000.0
223464.2,3847.2,2292.4,932.8,2367.0,1000.0,3484.4,2000.0
223465.2,3802.5,339.8,907.4,2514.2,1000.0,3489.5,2000.0
223466.2,3806.2,1256.1,829.3,2672.9,1000.0,3503.5,2000.0
